,index,Unnamed: 0,idCarpeta,Año_inicio,Mes_inicio,FechaInicio,Delito,Categoria,Sexo,Edad,TipoPersona,CalidadJuridica,competencia,Año_hecho,Mes_hecho,FechaHecho,HoraHecho,HoraInicio,alcaldia_hechos,municipio_hechos,colonia_datos,fgj_colonia_registro,latitud,longitud,ageb,shp
346,67016,67783,8462179.0,2019,Junio,2019-06-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,42.0,FISICA,CADAVER,FUERO COMUN,2019.0,Junio,2019-06-28,00:20:00,04:06:13,CUAUHTEMOC,,VALLE GOMEZ_CUAUHTEMOC,VALLE GÓMEZ,19.458,-99.12564,0127,
347,67260,68028,8462953.0,2019,Junio,2019-06-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Junio,2019-06-28,22:30:00,23:42:26,IZTAPALAPA,,PREDIO DEGOLLADO_IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,19.31967,-99.04099,5501,
350,67719,68489,8471977.0,2019,Julio,2019-07-11,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2019.0,Julio,2019-07-11,07:30:00,08:10:35,XOCHIMILCO,,XALTOCAN (BARR)_XOCHIMILCO,BARRIO XALTOCAN,19.25111,-99.09836,0334,
351,68178,68951,8473426.0,2019,Julio,2019-07-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Julio,2019-07-12,21:00:00,22:07:37,IZTAPALAPA,,VALLE DE LUCES I_IZTAPALAPA,VALLE DE LUCES 2A SECCION,19.34126,-99.10238,3825,
352,68179,68952,8473426.0,2019,Julio,2019-07-12,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Julio,2019-07-12,21:00:00,22:07:37,IZTAPALAPA,,VALLE DE LUCES I_IZTAPALAPA,VALLE DE LUCES 2A SECCION,19.34126,-99.10238,3825,
353,68397,69175,8474056.0,2019,Julio,2019-07-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,35.0,FISICA,CADAVER,FUERO COMUN,2019.0,Julio,2019-07-14,00:50:00,03:20:14,VENUSTIANO CARRANZA,,NICOLAS BRAVO_VENUSTIANO CARRANZA,NICOLÁS BRAVO,19.45205,-99.12473,0032,
354,68408,69187,8474112.0,2019,Julio,2019-07-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Julio,2019-07-14,06:45:00,09:54:23,ALVARO OBREGON,,SAN CLEMENTE_ALVARO OBREGON,SAN CLEMENTE NORTE,19.35135,-99.22488,181A,
355,68557,69336,8474545.0,2019,Julio,2019-07-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Julio,2019-07-14,23:50:00,03:19:55,AZCAPOTZALCO,,SAN SEBASTIAN_AZCAPOTZALCO,SAN SEBASTIÁN,19.47991,-99.1763,0345,
356,68980,69762,8463054.0,2019,Junio,2019-06-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,22.0,FISICA,CADAVER,FUERO COMUN,2019.0,Junio,2019-06-29,03:30:00,05:49:53,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.370285000000003,-99.11939,5272,
357,69099,69881,8463429.0,2019,Junio,2019-06-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Junio,2019-06-29,19:00:00,19:10:18,TLALPAN,,SAN PEDRO MARTIR (PBLO)_TLALPAN,SAN PEDRO MÁRTIR,19.26486,-99.16925,1176,
358,69156,69938,8463598.0,2019,Junio,2019-06-30,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Junio,2019-06-29,23:50:00,03:18:10,GUSTAVO A. MADERO,,TLALPEXCO_GUSTAVO A. MADERO,VISTA HERMOSA,19.54608,-99.12442,2998,
359,69304,70087,8464104.0,2019,Julio,2019-07-01,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2019.0,Junio,2019-06-30,20:10:00,01:51:36,CUAUHTEMOC,,DOCTORES V_CUAUHTEMOC,DOCTORES,19.41456,-99.14751,113A,
360,69795,70581,8471806.0,2019,Julio,2019-07-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,51.0,FISICA,CADAVER,FUERO COMUN,2019.0,Julio,2019-07-09,21:30:00,21:39:05,GUSTAVO A. MADERO,,LA CASILDA_GUSTAVO A. MADERO,ARBOLEDAS DE CUAUTEPEC EL ALTO,19.55846,-99.12758,2610,
361,69845,70631,8442211.0,2019,Junio,2019-06-02,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Junio,2019-06-02,19:45:00,20:22:32,IZTAPALAPA,,SAN MIGUEL TEOTONGO III_IZTAPALAPA,SAN MIGUEL TEOTONGO,19.34311,-98.98538,2954,
362,70290,71079,8543365.0,2019,Octubre,2019-10-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,47.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-13,11:45:00,12:33:18,GUSTAVO A. MADERO,,EL CARMEN_GUSTAVO A. MADERO,CASTILLO CHICO,19.54312,-99.1366,0169,
363,71201,71999,8546698.0,2019,Octubre,2019-10-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,57.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-17,15:43:00,15:38:06,CUAUHTEMOC,,DOCTORES IV_CUAUHTEMOC,DOCTORES,19.40996,-99.14927,1233,
364,71202,72000,8546698.0,2019,Octubre,2019-10-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-17,15:43:00,15:38:06,CUAUHTEMOC,,DOCTORES IV_CUAUHTEMOC,DOCTORES,19.40996,-99.14927,1233,
365,71697,72500,8548460.0,2019,Octubre,2019-10-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-19,22:40:00,23:46:42,ALVARO OBREGON,,LA PRESA SECCION HORNOS_ALVARO OBREGON,DESARROLLO URBANO EL PIRU,19.38138,-99.2173,1970,
366,71719,72522,8548517.0,2019,Octubre,2019-10-20,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,29.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-20,03:40:00,05:06:10,AZCAPOTZALCO,,COLTONGO_AZCAPOTZALCO,COLTONGO,19.48179,-99.15157,0881,
367,71863,72666,8548946.0,2019,Octubre,2019-10-20,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-20,20:25:00,22:11:35,IZTAPALAPA,,LA ASUNCION (BARR)_IZTAPALAPA,LA ASUNCIÓN,19.36524,-99.09072,0750,
369,72437,73243,8551029.0,2019,Octubre,2019-10-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,58.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-23,15:00:00,16:58:19,ALVARO OBREGON,,PRESIDENTES_ALVARO OBREGON,1A AMPLIACIÓN PRESIDENTES,19.37854,-99.22183,1966,
370,72501,73308,8551231.0,2019,Octubre,2019-10-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-23,19:30:00,20:27:09,GUSTAVO A. MADERO,,SAN JUAN DE ARAGON 3A SECCION (U HAB) I_GUSTAVO A. MADERO,SAN JUAN DE ARAGÓN III SECCIÓN,19.45566,-99.07214,2358,
371,72502,73309,8551231.0,2019,Octubre,2019-10-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,46.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Octubre,2019-10-23,19:30:00,20:27:09,GUSTAVO A. MADERO,,SAN JUAN DE ARAGON 3A SECCION (U HAB) I_GUSTAVO A. MADERO,SAN JUAN DE ARAGÓN III SECCIÓN,19.45566,-99.07214,2358,
372,72559,73367,8551446.0,2019,Octubre,2019-10-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,43.0,FISICA,CADAVER,FUERO COMUN,2019.0,Octubre,2019-10-24,08:00:00,08:54:17,IZTACALCO,,SANTA ANITA_IZTACALCO,SANTA ANITA,19.40154,-99.12316,0255,
373,73512,74326,8590600.0,2019,Diciembre,2019-12-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-15,04:00:00,06:03:06,TLALPAN,,PEDREGAL DE SN NICOLAS 4A SECC II_TLALPAN,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,19.27807,-99.23685,0784,
374,73513,74327,8590600.0,2019,Diciembre,2019-12-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-15,04:00:00,06:03:06,TLALPAN,,PEDREGAL DE SN NICOLAS 4A SECC II_TLALPAN,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,19.27807,-99.23685,0784,
375,73617,74431,8590890.0,2019,Diciembre,2019-12-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,31.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-15,02:15:00,18:38:48,TLALPAN,,No especificado_TLALPAN,CHIMALCOYOTL,19.27349,-99.16797,1123,
376,73672,74486,8597089.0,2019,Diciembre,2019-12-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,76.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-24,13:57:00,15:21:35,AZCAPOTZALCO,,ARENAL_AZCAPOTZALCO,ARENAL,19.46373,-99.1545,0769,
377,73716,74530,8597244.0,2019,Diciembre,2019-12-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-24,19:58:00,22:16:58,GUSTAVO A. MADERO,,GABRIEL HERNANDEZ_GUSTAVO A. MADERO,GABRIEL HERNÁNDEZ,19.49507,-99.1003,1167,
378,73734,74548,8597308.0,2019,Diciembre,2019-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-25,06:20:00,07:13:30,IZTAPALAPA,,POLVORILLA (AMPL)_IZTAPALAPA,LA POLVORILLA,19.31819,-99.04645,5380,
379,73926,74744,8598059.0,2019,Diciembre,2019-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,36.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Diciembre,2019-12-26,17:40:00,18:36:53,AZCAPOTZALCO,,SAN PEDRO XALPA (AMPL) II_AZCAPOTZALCO,AMPLIACIÓN SAN PEDRO XALPA,19.47357,-99.21424,0608,
380,74029,74848,8598422.0,2019,Diciembre,2019-12-27,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Diciembre,2019-12-27,11:10:00,11:26:07,GUSTAVO A. MADERO,,GABRIEL HERNANDEZ (AMPL) II_GUSTAVO A. MADERO,AMPLIACIÓN GABRIEL HERNÁNDEZ,19.50576,-99.10038,0671,
381,74301,75121,8599353.0,2019,Diciembre,2019-12-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-28,16:00:00,17:05:44,ALVARO OBREGON,,BARRIO NORTE_ALVARO OBREGON,BARRIO NORTE,19.37713,-99.20333,0506,
382,74364,75184,8599564.0,2019,Diciembre,2019-12-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,29.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-29,02:15:00,03:14:55,IZTACALCO,,CARLOS ZAPATA VELA_IZTACALCO,CARLOS ZAPATA VELA,19.38436,-99.09487,108A,
383,74425,75248,8599782.0,2019,Diciembre,2019-12-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,37.0,FISICA,CADAVER,FUERO COMUN,2019.0,Diciembre,2019-12-29,16:15:00,16:52:11,ALVARO OBREGON,,GARCIMARRERO_ALVARO OBREGON,GARCIMARRERO,19.36676,-99.23778,0667,
384,74660,75485,8336232.0,2019,Enero,2019-01-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,60.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-19,17:10:00,19:32:00,GUSTAVO A. MADERO,,ESTRELLA_GUSTAVO A. MADERO,ESTRELLA,19.47586,-99.12012,1792,
385,74720,75545,8336387.0,2019,Enero,2019-01-20,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-20,00:50:00,01:47:00,TLALPAN,,PEDREGAL DE SN NICOLAS 2A SECC_TLALPAN,PEDREGAL DE SAN NICOLÁS 2A SECCIÓN,19.28941,-99.23758,0500,
386,74724,75549,8336392.0,2019,Enero,2019-01-20,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,22.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-20,01:20:00,02:11:00,VENUSTIANO CARRANZA,,AVIACION CIVIL (AMPL)_VENUSTIANO CARRANZA,AMPLIACIÓN AVIACIÓN CIVIL,19.41144,-99.07628,1295,
387,74855,75684,8336790.0,2019,Enero,2019-01-20,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,53.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-20,18:34:00,19:17:00,VENUSTIANO CARRANZA,,ROMERO RUBIO_VENUSTIANO CARRANZA,ROMERO RUBIO,19.44037,-99.09744,030A,
388,75067,75898,8337777.0,2019,Enero,2019-01-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,46.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-21,23:00:00,00:21:00,XOCHIMILCO,,SAN ANTONIO (BARR)_XOCHIMILCO,BARRIO SAN ANTONIO,19.26435,-99.10799,0211,
389,75086,75919,8337821.0,2019,Enero,2019-01-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,49.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-22,02:00:00,02:21:00,ALVARO OBREGON,,GOLONDRINAS_ALVARO OBREGON,GOLONDRINAS,19.37701,-99.21584,1985,
390,75087,75920,8337821.0,2019,Enero,2019-01-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,17.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-22,02:00:00,02:21:00,ALVARO OBREGON,,GOLONDRINAS_ALVARO OBREGON,GOLONDRINAS,19.37701,-99.21584,1985,
391,75638,76479,8342526.0,2019,Enero,2019-01-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-28,00:03:00,01:49:00,IZTAPALAPA,,SAN ANDRES TOMATLAN (PBLO)_IZTAPALAPA,SAN ANDRÉS TOMATLÁN,19.32699,-99.10415,1852,
392,76190,77045,8344269.0,2019,Enero,2019-01-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-29,23:00:00,23:55:00,IZTAPALAPA,,EL MOLINO_IZTAPALAPA,EL ROSARIO,19.29691,-99.0657,2206,
393,76359,77216,8344796.0,2019,Enero,2019-01-30,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,20.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-30,15:10:00,15:59:00,TLALPAN,,SAN MIGUEL TOPILEJO (PBLO)_TLALPAN,SAN MIGUEL TOPILEJO,19.19219,-99.14587,1797,
394,76501,77359,8383165.0,2019,Marzo,2019-03-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,34.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-19,11:45:00,11:47:00,ALVARO OBREGON,,TETELPAN (PBLO)_ALVARO OBREGON,TETELPAN,19.34255,-99.2249,1843,
395,76989,77851,8374475.0,2019,Marzo,2019-03-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-07,22:40:00,22:53:00,GUSTAVO A. MADERO,,PANAMERICANA_GUSTAVO A. MADERO,AMPLIACIÓN PANAMERICANA,19.4798,-99.14527,1379,
396,77204,78069,8375229.0,2019,Marzo,2019-03-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-08,19:10:00,19:10:00,ALVARO OBREGON,,No especificado_ALVARO OBREGON,,19.385995,-99.077795,2390,
397,77263,78128,8375421.0,2019,Marzo,2019-03-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,22.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-08,22:30:00,23:43:00,VENUSTIANO CARRANZA,,EL ARENAL 4A SECCION_VENUSTIANO CARRANZA,ARENAL 4A SECCIÓN,19.42931,-99.05785,0831,
398,77476,78342,8376119.0,2019,Marzo,2019-03-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-09,23:45:00,00:48:00,IZTAPALAPA,,STA MARTHA ACATITLA NTE (AMPL) I_IZTAPALAPA,SANTA MARTHA ACATITLA NORTE,19.37903,-99.02023,0479,
399,77545,78411,8376315.0,2019,Marzo,2019-03-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,37.0,FISICA,VICTIMA,FUERO COMUN,2019.0,Marzo,2019-03-10,12:40:00,13:00:00,VENUSTIANO CARRANZA,,VALLE GOMEZ_VENUSTIANO CARRANZA,VALLE GÓMEZ,19.45806,-99.12168,0013,
400,77644,78510,8376632.0,2019,Marzo,2019-03-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-10,21:20:00,23:01:00,TLALPAN,,PLAN DE AYALA_TLALPAN,ZEDEC AMPLIACION PLAN DE AYALA,19.23915,-99.14733,2441,
401,78077,78950,8392246.0,2019,Marzo,2019-03-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,50.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-29,21:09:00,21:44:00,BENITO JUAREZ,,PORTALES IV_BENITO JUAREZ,PORTALES SUR,19.35874,-99.1454,101A,
402,78420,79295,8373513.0,2019,Marzo,2019-03-06,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,36.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-06,19:45:00,19:54:00,ALVARO OBREGON,,PILOTO (ADOLFO LOPEZ MATEOS) (AMPL)_ALVARO OBREGON,PILOTO ADOLFO LÓPEZ MATEOS,19.37156,-99.22851,0544,
403,78778,79657,8380352.0,2019,Marzo,2019-03-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,23.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-14,23:00:00,22:58:00,CUAUHTEMOC,,PERALVILLO I_CUAUHTEMOC,PERALVILLO,19.46162,-99.13877,0019,
404,78810,79689,8380473.0,2019,Marzo,2019-03-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,36.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-14,23:30:00,06:59:00,MIGUEL HIDALGO,,ARGENTINA ANTIGUA_MIGUEL HIDALGO,ARGENTINA ANTIGUA,19.45653,-99.20249,011A,
405,78860,79739,8372804.0,2019,Marzo,2019-03-06,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-06,02:30:00,03:01:00,CUAUHTEMOC,,JUAREZ_CUAUHTEMOC,JUÁREZ,19.4292,-99.16207,0803,
406,78861,79740,8372804.0,2019,Marzo,2019-03-06,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,37.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-06,02:30:00,03:01:00,CUAUHTEMOC,,JUAREZ_CUAUHTEMOC,JUÁREZ,19.4292,-99.16207,0803,
407,79298,80179,8363975.0,2019,Febrero,2019-02-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-22,23:51:00,01:09:21,GUSTAVO A. MADERO,,CUAUTEPEC EL ALTO (PBLO)_GUSTAVO A. MADERO,GENERAL FELIPE BERRIOZABAL,19.55575,-99.13355,0050,
408,79391,80272,8364292.0,2019,Febrero,2019-02-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,24.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-23,14:30:00,15:05:24,CUAUHTEMOC,,ATLAMPA_CUAUHTEMOC,ATLAMPA,19.4583,-99.15348,0184,
409,79508,80393,8364675.0,2019,Febrero,2019-02-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,44.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-24,02:47:00,04:41:17,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.369305,-99.12023,0676,
410,80070,80962,8383748.0,2019,Marzo,2019-03-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,46.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-19,19:55:00,20:54:00,IZTACALCO,,SAN FCO XICALTONGO_IZTACALCO,SAN FRANCISCO XICALTONGO,19.39424,-99.1232,0397,
411,80847,81748,8386623.0,2019,Marzo,2019-03-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-23,01:15:00,02:48:00,CUAUHTEMOC,,MORELOS III_CUAUHTEMOC,MORELOS,19.44611,-99.13048,0540,
412,80848,81749,8386623.0,2019,Marzo,2019-03-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,LESIONADO,FUERO COMUN,2019.0,Marzo,2019-03-23,01:15:00,02:48:00,CUAUHTEMOC,,MORELOS III_CUAUHTEMOC,MORELOS,19.44611,-99.13048,0540,
413,80889,81790,8386745.0,2019,Marzo,2019-03-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-23,09:44:00,11:24:00,IZTAPALAPA,,VICENTE GUERRERO SUPER MANZANA 6 (U HAB)_IZTAPALAPA,UNIDAD VICENTE GUERRERO,19.35194,-99.05387,1053,
414,81111,82016,8403723.0,2019,Abril,2019-04-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,22.0,FISICA,CADAVER,FUERO COMUN,2019.0,Abril,2019-04-13,00:05:00,01:26:43,IZTAPALAPA,,SAN MIGUEL TEOTONGO II_IZTAPALAPA,SAN MIGUEL TEOTONGO,19.34343,-98.98803,294A,
415,81215,82122,8404087.0,2019,Abril,2019-04-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,2.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Abril,2019-04-13,16:10:00,17:02:21,TLAHUAC,,DEL MAR SUR_TLAHUAC,DEL MAR,19.28906,-99.06366,0325,
416,81288,82195,8404369.0,2019,Abril,2019-04-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Abril,2019-04-14,02:25:00,03:04:46,IZTAPALAPA,,"EJTO CONSTITUCIONALISTA, SUPERMANZANA I ( U HAB)_IZTAPALAPA",UNIDAD EJÉRCITO CONSTITUCIONALISTA,19.38567,-99.05,0252,
417,81290,82197,8404372.0,2019,Abril,2019-04-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2019.0,Abril,2019-04-14,01:18:00,03:15:13,GUSTAVO A. MADERO,,LA CANDELARIA TICOMAN (BARR)_GUSTAVO A. MADERO,BARRIO CANDELARIA TICOMÁN,19.5232,-99.13373,2841,
418,81316,82223,8404458.0,2019,Abril,2019-04-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2019.0,Abril,2019-04-14,11:30:00,11:54:53,CUAUHTEMOC,,OBRERA IV_CUAUHTEMOC,OBRERA,19.41063,-99.13918,1267,
419,81440,82349,8404844.0,2019,Abril,2019-04-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,16.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Abril,2019-04-14,23:13:00,00:31:55,TLAHUAC,,GRANJAS CABRERA_TLAHUAC,GRANJAS CABRERA,19.29696,-99.06228,0058,
